"id","stream_name","habitat_value","map_link","image_view_url","pscis_status","barrier_status","barriers_bt_dnstr","bt_network_km","bt_stream_km","bt_lakereservoir_ha","bt_wetland_ha","bt_slopeclass03_waterbodies_km","bt_slopeclass03_km","bt_slopeclass05_km","bt_slopeclass08_km","bt_slopeclass15_km","bt_spawning_km","bt_rearing_km","bt_spawning_belowupstrbarriers_km","bt_rearing_belowupstrbarriers_km","utm_easting","utm_northing","gradient_gis","road_name","outlet_drop","channel_width","assessment_comment","geometry"
"1016601773","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.94","3.17","0","0","1.7","2.73","0.5","0","0.01","0","1.77","0","1.3","548496","6057609","0.0179","","","","","[object Object]"
"1016601842","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","38.96","29.99","0","0","8.94","3.83","11.85","2.95","10.41","1.64","11.72","1.51","4.43","536640","6067568","0.0476","","","","","[object Object]"
"1016601844","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.81","3.72","0","0","0.1","0.58","1.96","0","1.17","0","1.6","0","0.59","537506","6068071","0.0304","","","","","[object Object]"
"1016601849","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.23","3.14","0","0","0.1","0","1.96","0","1.17","0","1.01","0","1.01","538065","6068178","0.0322","","","","","[object Object]"
"1016601865","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.79","3.9","0","0","0.86","1.79","0.58","0.7","0.84","0","2.28","0","0.83","539940","6067373","0.0669","","","","","[object Object]"
"1016601868","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.54","3.54","0","0","0","0","0.3","0.95","1.61","0.3","1.06","0.18","0.18","541533","6067040","0.0243","","","","","[object Object]"
"1016601949","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.4","10.46","0","0","1.9","4.06","2.2","3.9","0.34","0.74","2.3","0.74","2.3","503213","6112170","0.0171","","","","","[object Object]"
"1016601997","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.7","9.25","0","0","0.45","2.58","1.33","1.92","2.52","1.96","1.96","0.17","0.17","513209","6103858","0.0307","","","","","[object Object]"
"1016602171","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.85","2.86","0","0","0.93","1.71","0","0.12","1.09","0.85","1.18","0.85","1.18","555930","6040226","0.0138","","","","","[object Object]"
"1016602172","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","26.39","22.76","0","0","3.56","11.89","2.84","1.61","5.71","8.69","11.38","3.59","3.59","554311","6041762","0.0234","","","","","[object Object]"
"1016602178","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","10.63","10.16","0","0","0.41","1.86","1.16","2.6","2.39","1.32","2.26","1.32","2.26","570013","6048100","0.0449","","","","","[object Object]"
"1016602206","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.16","4.16","0","0","0","1.33","0","0","2.18","0","1.33","0","1.33","503509","6104749","0.0601","","","","","[object Object]"
"1016602212","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","56.65","53.23","0","0","3.21","6.69","14.08","14.7","13.86","9.97","12.75","5.78","7","542397","6055703","0.0124","","","","","[object Object]"
"1016602214","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","22.61","17.16","0","0","5.16","9.94","5.18","2.32","0","2.4","5.98","2.4","5.98","541716","6057681","0.0114","","","","","[object Object]"
"1016602217","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.6","11.44","0","0","0.16","0.8","3","2.18","3.39","2.71","3.51","1.68","2.02","541944","6055547","0.0183","","","","","[object Object]"
"1016602224","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","23.31","21.19","0","0","1.84","5","3.02","5.86","5.84","4.35","5.63","0.22","0.22","545015","6063297","0.017","","","","","[object Object]"
"1016602286","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","35.88","34.53","0","0","4.51","8.07","2.32","4.3","13.62","9.11","11.91","9.11","11.91","566366","6076939","0.0183","","","","","[object Object]"
"1016602300","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","70.99","70.18","0","0","0.81","17.7","2.95","9.24","24.71","20.05","27.18","20.05","27.18","536957","6065956","0.0115","","","","","[object Object]"
"1016602317","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","73.11","72.32","0","0","0.76","11.17","16.6","14.22","23.13","13.54","16.82","12.81","15.49","549176","6086381","0.0131","","","","","[object Object]"
"1016602343","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.88","11.7","0","0","2.03","5.03","2.2","4.14","0.38","1.7","3.27","0.96","0.97","502797","6111378","0.0033","","","","","[object Object]"
"1016602349","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","22.72","20.2","0","0","1.67","0.7","2.28","4.3","7.61","2.23","5.23","2.23","5.23","531202","6128292","0.0826","","","","","[object Object]"
"1016602358","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.62","11.62","0","0","0","0.06","1.2","3.75","3.8","1.26","4.01","1.26","4.01","578952","6051039","0.0728","","","","","[object Object]"
"1016602406","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.73","11","0","0","0.72","1.48","0.22","3.88","1.98","1.61","4.53","1.61","1.6","509519","6112867","0.0206","","","","","[object Object]"
"1016602415","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","1.17","1.17","0","0","0","0","1.07","0","0.1","0","1.07","0","1.07","586627","6034459","0","","","","","[object Object]"
"1016602423","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.22","4.9","0","0","2.02","0.75","1.7","1.06","1.53","0.26","1.28","0.26","1.28","533408","6079361","0.0375","","","","","[object Object]"
"1016602428","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.49","11.94","0","0","0.56","0.29","1.11","4.3","4.88","0.14","3.11","0.14","2.13","529459","6063053","0.0175","","","","","[object Object]"
"1016602434","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.33","5.22","0","0","0.11","0","1.19","2.36","1.37","0.36","1.62","0","1.26","515752","6089729","0.0424","","","","","[object Object]"
"1016602447","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.22","7.98","0","0","0.24","0","0.38","1.95","5.29","0","1.26","0","0.51","515443","6090171","0.0289","","","","","[object Object]"
"1016602555","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.25","3.25","0","0","0","1.07","0.15","0.46","1.13","1.21","1.68","1.06","1.07","512395","6109232","0.01","","","","","[object Object]"
"1016602569","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.13","6.13","0","0","0","1.63","1.46","0","3.04","0.62","1.02","0.57","0.57","511789","6097372","0.0075","","","","","[object Object]"
"1016602603","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.53","9.08","0","0","0.45","2.58","1.16","1.92","2.52","1.79","1.79","0.15","0.15","513296","6103997","0.0012","","","","","[object Object]"
"1016602610","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.9","8.02","0","0","1.58","3.62","3.57","0.93","0.18","0.76","1.58","0.76","1.58","515362","6095019","0.0199","","","","","[object Object]"
"1016602617","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","46.02","38.34","0","0","7.53","9.28","7.29","12.08","7.48","4.29","11.09","0.05","0.05","527704","6055257","0.0119","","","","","[object Object]"
"1016602622","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.99","37.46","0","0","7.41","8.98","7.29","12.08","6.86","4.24","11.04","0.63","0.63","527728","6055362","0.0217","","","","","[object Object]"
"1016602623","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.17","36.64","0","0","7.41","8.22","7.23","12.08","6.86","3.42","10.22","0.03","0.04","527870","6055995","0.02","","","","","[object Object]"
"1016602625","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.31","36.78","0","0","7.41","8.35","7.23","12.08","6.86","3.56","10.35","0.14","0.13","527937","6055885","0.02","","","","","[object Object]"
"1016602628","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.36","36.83","0","0","7.41","8.35","7.29","12.08","6.86","3.61","10.41","0.05","0.06","527973","6055844","0.0323","","","","","[object Object]"
"1016602632","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","81.9","51.96","0","0","28.8","12.14","15.07","18.71","6.99","4.56","20.12","4.3","18.84","533609","6079300","0","","","","","[object Object]"
"1016602662","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.49","5.32","0","0","2.18","2.08","2.11","1.12","0","1.22","2.46","1.22","2.46","503764","6109355","0.0172","","","","","[object Object]"
"1016602686","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.08","23.94","0","0","0.8","2.51","6.24","10.95","3.83","3.53","5.57","0.3","0.3","515158","6093463","0.0162","","","","","[object Object]"
"1016602693","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","23.1","23.1","0","0","0","0.36","1.58","4.07","8.35","1.8","5.09","0.04","0.05","572598","6060311","0.0374","","","","","[object Object]"
"1016602744","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","28.28","28.28","0","0","0","7.48","4.25","2.94","6.71","11.46","12.09","11.46","12.09","525937","6091250","0.0351","","","","","[object Object]"
"1016602773","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","63.8","51.21","0","0","12.33","8.16","3.39","15.8","20.81","5.3","13.38","0.02","0.02","533240","6067629","0","","","","","[object Object]"
"1016602775","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.26","7.26","0","0","0","0.04","0","2.11","2.93","0","1.69","0","1.69","523659","6102897","0.0599","","","","","[object Object]"
"1016602778","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.15","6.77","0","0","0.38","4.83","1.55","0","0.4","0","1.72","0","1.58","519657","6091283","0.0476","","","","","[object Object]"
"1016602780","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.74","7.48","0","0","2.18","5.52","0.59","1.41","0.04","0.09","2.68","0.09","2.68","517777","6093382","0.0062","","","","","[object Object]"
"1016602782","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.98","6.3","0","0","0.61","1.29","0.98","3.94","0.17","0.43","1.37","0.21","0.21","525277","6078635","0.0118","","","","","[object Object]"
"1016602820","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","95.4","76.17","0","0","18.69","22.15","16.01","20.14","15.28","7.97","19.92","0.43","0.43","526697","6055842","0.0072","","","","","[object Object]"
"1016602847","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.38","9.12","0","0","2.64","5.83","1.77","1.47","0.14","0.87","2.5","0.87","1.96","519058","6097098","0.0397","","","","","[object Object]"
"1016602851","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.58","6.58","0","0","0","0","0.02","3","1.16","0","2.93","0","2.93","509430","6114119","0.058","","","","","[object Object]"
"1016602867","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.51","9.17","0","0","0.35","1.37","3.37","2.59","1.72","0.91","1.47","0.91","1.47","506902","6111746","0.0232","","","","","[object Object]"
"1016602875","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","10.26","10.26","0","0","0","3.2","0","1.32","4.29","3.18","4.26","3.18","4.26","561839","6036174","0.0278","","","","","[object Object]"
"1016602876","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.76","3.76","0","0","0","0","2.09","0","0.93","2.09","2.09","2.09","2.09","560770","6035845","0.0391","","","","","[object Object]"
"1016602938","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","24.97","20.61","0","0","4.2","10.71","4.32","5.26","0.38","6.52","9.32","1.91","1.91","502501","6109613","0.0037","","","","","[object Object]"
"1016602967","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.47","4.39","0","0","0.08","1.77","2.04","0","0.29","0","1.05","0","0.13","532113","6068578","0.0137","","","","","[object Object]"
"1016602989","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.22","12.27","0","0","0.9","1.62","2.42","2.38","3.73","2.6","6.25","2.6","6.25","554958","6087222","0.0384","","","","","[object Object]"
"1016603064","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.41","12.34","0","0","0.94","1.66","2.03","4.12","4.23","0.78","2","0.51","0.77","513049","6086920","0.0141","","","","","[object Object]"
"1016603065","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.26","5.76","0","0","0.41","0.75","1.34","1.78","1.99","0.27","1.23","0.27","1.23","513660","6087040","0.0315","","","","","[object Object]"
"1016603148","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.94","4.76","0","0","0.17","1.6","0","1.79","1.37","1.49","3.24","1.49","2.47","538438","6059844","0.0186","","","","","[object Object]"
"1016603149","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.62","4.38","0","0","0.24","1.18","1.87","0.6","0.73","0.59","1.43","0.05","0.05","556849","6037222","0.0451","","","","","[object Object]"
"1016603158","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.4","12.76","0","0","0.59","2.05","1.93","4.72","2.73","2.31","4.14","2.31","3.38","577517","6038239","0.051","","","","","[object Object]"
"1016603206","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","28.47","27.7","0","0","0.77","6.54","6.12","6.1","7.9","4.84","7.53","2.72","2.96","538256","6060532","0.0202","","","","","[object Object]"
"1016603241","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.33","4.2","0","0","0.13","0.59","1.82","1.17","0","1.77","3.58","0","0.7","557221","6068363","0.0009","","","","","[object Object]"
"1016603252","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.48","4.4","0","0","0.08","1.79","2.04","0","0.29","0","1.06","0","0.01","532126","6068581","0.0137","","","","","[object Object]"
"1016603257","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","1.98","1.98","0","0","0","1.17","0.07","0","0.74","1.24","1.24","0.39","0.39","536469","6065092","0.0095","","","","","[object Object]"
"1016603263","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.1","7.73","0","0","0.34","0.24","0.7","2.11","2.9","0.68","1.23","0.68","1.23","553393","6067228","0.0111","","","","","[object Object]"
"1016603267","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.33","10.99","0","0","1.32","5.32","2.69","2","0.98","4.61","6.93","0.05","0.05","537693","6064700","0.012","","","","","[object Object]"
"1016603279","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.87","6.24","0","0","0.63","3.2","1.1","0.8","1.14","0.93","1.75","-0.51","-0.55","536990","6064957","0.0099","","","","","[object Object]"
"1016603295","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","23.09","20.97","0","0","1.84","4.78","3.02","5.86","5.84","4.13","5.41","1.91","3.03","545043","6063498","0.0166","","","","","[object Object]"
"1016603328","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.3","6.55","0","0","4.75","0","0.02","0","2.97","0.02","3.65","0.02","3.65","525284","6136254","0.0125","","","","","[object Object]"
"1016603340","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.58","13.78","0","0","4.77","1.91","3.64","3.23","4.28","3.98","7.2","3.27","4.14","526004","6075462","0.0477","","","","","[object Object]"
"1016603348","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","36.39","29.61","0","0","6.42","13.12","10.93","4.33","1.59","4.64","8.86","0.01","0.02","522575","6083676","0.0032","","","","","[object Object]"
"1016603359","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","30","28.13","0","0","1.76","2.73","4.1","13.94","7.05","1.49","3.67","0.43","0.5","528183","6073538","0.043","","","","","[object Object]"
"1016603361","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.34","13.15","0","0","2.03","6.48","2.2","4.14","0.38","3.15","4.72","0.05","0.05","503203","6110136","0","","","","","[object Object]"
"1016603363","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.73","5.55","0","0","2.18","2.32","2.11","1.12","0","1.46","2.69","0.14","0.13","503548","6109386","0.0014","","","","","[object Object]"
"1016603408","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.82","4.35","0","0","0.47","0.4","1.78","0","2.17","0","1.47","0","1.47","514062","6102812","0.0458","","","","","[object Object]"
"1016603412","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.39","8.94","0","0","0.45","2.43","1.16","1.92","2.52","1.64","1.64","1.64","1.64","513368","6104119","0.0012","","","","","[object Object]"
"1016603416","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.51","10.98","0","0","2.17","5.36","2.67","2.15","0.98","0.93","1.54","0.93","1.54","517841","6098947","0.0074","","","","","[object Object]"
"1016603422","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.08","9.71","0","0","2.75","6.41","1.77","1.47","0.14","1.45","3.19","0.06","0.16","519267","6097653","0","","","","","[object Object]"
"1016603626","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.82","8.45","0","0","0.36","1.45","0.54","2.4","2.51","2.22","2.22","1.45","1.45","544817","6065207","0.0517","","","","","[object Object]"
"1016603674","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","93.73","82.84","0","0","10.32","16.33","14.7","22.2","25.39","10.56","19.18","8.2","10.43","510161","6091893","0.0102","","","","","[object Object]"
"1016603722","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","94.97","75.74","0","0","18.69","21.72","16.01","20.14","15.28","7.54","19.49","0.69","3.09","526690","6055477","0.0132","","","","","[object Object]"
"1016603764","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","47.64","44.97","0","0","2.11","8.81","11.77","17.57","7.06","8.27","14.26","3.25","4.27","548689","6053681","0.0443","","","","","[object Object]"
"1016603766","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.89","3.42","0","0","0.44","1.75","1.18","0.53","0","0.9","1.15","0.23","0.24","548731","6055671","0.0209","","","","","[object Object]"
"1016603768","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","20.71","17.17","0","0","3.05","1.41","1.49","2.48","6.09","1.97","4.29","1.97","4.24","538527","6074306","0.0494","","","","","[object Object]"
"1016603819","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.57","4.33","0","0","0.24","1.18","1.83","0.6","0.73","0.54","1.38","0.54","1.38","556891","6037241","0.0451","","","","","[object Object]"
"1016603828","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.37","6.23","0","0","0.14","3.82","1.29","0.79","0.34","0.15","1.45","0.15","1.45","558817","6093540","0.0238","","","","","[object Object]"
"1016603913","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.36","16.87","0","0","1.33","2.68","4.13","5.21","4.78","0.97","2.23","0","0.21","510058","6091861","0.0549","","","","","[object Object]"
"1016604042","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.86","6.59","0","0","1.27","3.05","0.21","0.03","1.93","1","1.68","1","1.68","550380","6084743","0.0306","","","","","[object Object]"
"1016604057","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.52","10.83","0","0","1.26","0.28","1.5","4.53","3.3","0.44","3.24","0.44","3.24","528763","6127179","0.0761","","","","","[object Object]"
"1016604064","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.52","10.59","0","0","0.93","0.6","2.88","3.69","1.42","1.48","2.24","0.7","1.46","543199","6052537","0.0219","","","","","[object Object]"
"1016604069","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","16.74","16.53","0","0","0.21","0.04","0.62","9.96","3.97","0.62","4.23","0.62","4.23","528142","6128097","0","","","","","[object Object]"
"1016604075","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.2","17.2","0","0","0.66","1.05","3.77","8.14","3.83","2.07","4.12","1.31","1.69","514290","6092583","0.0369","","","","","[object Object]"
"1016604076","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.29","5.04","0","0","0.25","0.72","2.96","0.46","0.64","0.01","2.74","0.01","2.74","516352","6092187","0","","","","","[object Object]"
"1016604108","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.14","36.61","0","0","7.41","8.19","7.23","12.08","6.86","3.39","10.18","0.08","0.07","527843","6056015","0.0223","","","","","[object Object]"
